code,parent_code,budget_income,budget_expense,COD_INS_CAR_TRA,NOMB_CTA_CONT_CENT,TIPO_CUEN_CONT,NATURA_SALDO,TIENE_SUBCTA,NIVEL,TIPO_EJEC_PTO_INGR,TIPO_EJEC_PTO_EGRE,TIP_FLU_FDO_DEB,TIP_FLU_FDO_HAB,id_temporal,longitud,parent_id,budget_income_id_temporal,budget_expense_id_temporal
21314361,21314,0,0,,Yayantique,A,D,N,5,0,0,0,1,938,8,676,0,0
21314362,21314,0,0,,Yucuaiquín,A,D,N,5,0,0,0,1,939,8,676,0,0
21314363,21314,0,0,,Municipio de Ahuachapán Norte,A,D,N,5,0,0,0,1,940,8,676,0,0
21314364,21314,0,0,,Municipio de Ahuachapán Centro ,A,D,N,5,0,0,0,1,941,8,676,0,0
21314365,21314,0,0,,Municipio de Ahuachapán Sur,A,D,N,5,0,0,0,1,942,8,676,0,0
21314366,21314,0,0,,Municipio de Santa AnaNorte,A,D,N,5,0,0,0,1,943,8,676,0,0
21314367,21314,0,0,,Municipio de Santa Ana Centro,A,D,N,5,0,0,0,1,944,8,676,0,0
21314368,21314,0,0,,Municipio de Santa Ana Este,A,D,N,5,0,0,0,1,945,8,676,0,0
21314369,21314,0,0,,Municipio de Santa Ana Oeste,A,D,N,5,0,0,0,1,946,8,676,0,0
21314370,21314,0,0,,Municipio de Sonsonate Norte,A,D,N,5,0,0,0,1,947,8,676,0,0
21314371,21314,0,0,,Municipio de Sonsonate Centro,A,D,N,5,0,0,0,1,948,8,676,0,0
21314372,21314,0,0,,Municipio de Sonsonate Este,A,D,N,5,0,0,0,1,949,8,676,0,0
21314373,21314,0,0,,Municipio de Sonsonate Oeste,A,D,N,5,0,0,0,1,950,8,676,0,0
21314374,21314,0,0,,Municipio de Chalatenango Norte,A,D,N,5,0,0,0,1,951,8,676,0,0
21314375,21314,0,0,,Municipio de Chalatenango Centro,A,D,N,5,0,0,0,1,952,8,676,0,0
21314376,21314,0,0,,Municipio de Chalatenango Sur,A,D,N,5,0,0,0,1,953,8,676,0,0
21314377,21314,0,0,,Municipio de La Libertad Norte,A,D,N,5,0,0,0,1,954,8,676,0,0
21314378,21314,0,0,,Municipio de La Libertad Centro,A,D,N,5,0,0,0,1,955,8,676,0,0
21314379,21314,0,0,,Municipio de La Libertad Sur,A,D,N,5,0,0,0,1,956,8,676,0,0
21314380,21314,0,0,,Municipio de La Libertad Este,A,D,N,5,0,0,0,1,957,8,676,0,0
21314381,21314,0,0,,Municipio de La Libertad Oeste,A,D,N,5,0,0,0,1,958,8,676,0,0
21314382,21314,0,0,,Municipio de La Libertad Costa,A,D,N,5,0,0,0,1,959,8,676,0,0
21314383,21314,0,0,,Municipio de San Salvador Norte,A,D,N,5,0,0,0,1,960,8,676,0,0
21314384,21314,0,0,,Municipio de San Salvador Centro,A,D,N,5,0,0,0,1,961,8,676,0,0
21314385,21314,0,0,,Municipio de San Salvador Sur,A,D,N,5,0,0,0,1,962,8,676,0,0
21314386,21314,0,0,,Municipio de San Salvador Este,A,D,N,5,0,0,0,1,963,8,676,0,0
21314387,21314,0,0,,Municipio de San Salvador Oeste,A,D,N,5,0,0,0,1,964,8,676,0,0
21314388,21314,0,0,,Municipio de Cuscatlán Norte,A,D,N,5,0,0,0,1,965,8,676,0,0
21314389,21314,0,0,,Municipio de Cuscatlán Sur,A,D,N,5,0,0,0,1,966,8,676,0,0
21314390,21314,0,0,,Municipio de La Paz Centro,A,D,N,5,0,0,0,1,967,8,676,0,0
21314391,21314,0,0,,Municipio de La Paz Este,A,D,N,5,0,0,0,1,968,8,676,0,0
21314392,21314,0,0,,Municipio de La Paz Oeste,A,D,N,5,0,0,0,1,969,8,676,0,0
21314393,21314,0,0,,Municipio de Cabañas Este,A,D,N,5,0,0,0,1,970,8,676,0,0
21314394,21314,0,0,,Municipio de Cabañas Oeste,A,D,N,5,0,0,0,1,971,8,676,0,0
21314395,21314,0,0,,Municipio de San Vicente Norte,A,D,N,5,0,0,0,1,972,8,676,0,0
21314396,21314,0,0,,Municipio de San Vicente Sur,A,D,N,5,0,0,0,1,973,8,676,0,0
21314397,21314,0,0,,Municipio de Usulután Norte,A,D,N,5,0,0,0,1,974,8,676,0,0
21314398,21314,0,0,,Municipio de Usulután Este,A,D,N,5,0,0,0,1,975,8,676,0,0
21314399,21314,0,0,,Municipio de Usulután Oeste,A,D,N,5,0,0,0,1,976,8,676,0,0
21314400,21314,0,0,,Municipio de San Miguel Norte,A,D,N,5,0,0,0,1,977,8,676,0,0
21314401,21314,0,0,,Municipio de San Miguel Centro,A,D,N,5,0,0,0,1,978,8,676,0,0
21314402,21314,0,0,,Municipio de San Miguel Oeste,A,D,N,5,0,0,0,1,979,8,676,0,0
21314403,21314,0,0,,Municipio de Morazán Norte,A,D,N,5,0,0,0,1,980,8,676,0,0
21314404,21314,0,0,,Municipio de Morazán Sur,A,D,N,5,0,0,0,1,981,8,676,0,0
21314405,21314,0,0,,Municipio de La Unión Norte,A,D,N,5,0,0,0,1,982,8,676,0,0
21314406,21314,0,0,,Municipio de La Unión Sur,A,D,N,5,0,0,0,1,983,8,676,0,0
21314836,21314,0,0,,Ministerio de la Defensa Nacional,A,D,N,5,0,0,0,1,984,8,676,0,0
21314847,21314,0,0,,Ministerio de Educacion,A,D,N,5,0,0,0,1,985,8,676,0,0
21314854,21314,0,0,,Hospital Nacional Rosales,A,D,N,5,0,0,0,1,986,8,676,0,0
21314856,21314,0,0,,Hospital Nacional de Maternidad,A,D,N,5,0,0,0,1,987,8,676,0,0
21314893,21314,0,0,,Instituto Salvadoreño del Seguro Social,A,D,N,5,0,0,0,1,988,8,676,0,0
21314894,21314,0,0,,Fondo de Protrección de Lisisados y Discapacitados a Consecuencia del Conflicto,A,D,N,5,0,0,0,1,989,8,676,0,0
21314948,21314,0,0,3107.0,Instituto Salvadoreño de Bienestar Magisterial,A,D,N,5,0,0,0,1,990,8,676,0,0
21314971,21314,0,0,,Hospital Nacional de la Mujer,A,D,N,5,0,0,0,1,991,8,676,0,0
21315,213,15,0,,D.M. x Ingresos Financieros y Otros,A,D,S,4,1,0,0,1,992,5,475,99,0
21315001,21315,0,0,,D.M. x Ingresos Financieros y Otros,A,D,N,5,0,0,0,1,993,8,992,0,0
21315800,21315,0,0,100.0,Asamblea Legislativa,A,D,N,5,0,0,0,1,994,8,992,0,0
21315802,21315,0,0,1600.0,Corte Suprema de Justicia,A,D,N,5,0,0,0,1,995,8,992,0,0
21315803,21315,0,0,1601.0,Caja Mutual del Abogado de El Salvador (CAMUDASAL),A,D,N,5,0,0,0,1,996,8,992,0,0
21315804,21315,0,0,1602.0,Consejo Nacional de la Judicatura,A,D,N,5,0,0,0,1,997,8,992,0,0
21315805,21315,0,0,200.0,Corte de Cuentas de la República,A,D,N,5,0,0,0,1,998,8,992,0,0
21315807,21315,0,0,300.0,Tribunal Supremo Electoral,A,D,N,5,0,0,0,1,999,8,992,0,0
21315808,21315,0,0,301.0,Registro Nacional de las Personas Naturales,A,D,N,5,0,0,0,1,1000,8,992,0,0
21315810,21315,0,0,400.0,Tribunal de Servicio Civil,A,D,N,5,0,0,0,1,1001,8,992,0,0
21315812,21315,0,0,1700.0,Fiscalía General de la República,A,D,N,5,0,0,0,1,1002,8,992,0,0
21315814,21315,0,0,1800.0,Procuraduría General de la República,A,D,N,5,0,0,0,1,1003,8,992,0,0
21315816,21315,0,0,1900.0,Procuraduría para la Defensa de los Derechos Humanos,A,D,N,5,0,0,0,1,1004,8,992,0,0
21315818,21315,0,0,500.0,Presidencia de la República,A,D,N,5,0,0,0,1,1005,8,992,0,0
21315819,21315,0,0,501.0,Instituto Nacional de los Deportes de El Salvador (INDES),A,D,N,5,0,0,0,1,1006,8,992,0,0
21315820,21315,0,0,502.0,Instituto Salvadoreño de Protección al Menor,A,D,N,5,0,0,0,1,1007,8,992,0,0
21315821,21315,0,0,503.0,Administración Nacional de Telecomunicaciones (ANTEL),A,D,N,5,0,0,0,1,1008,8,992,0,0
21315822,21315,0,0,504.0,Instituto Salvadoreño para el Desarrollo de la Mujer (ISDEMU),A,D,N,5,0,0,0,1,1009,8,992,0,0
21315823,21315,0,0,505.0,Fondo de Inversión Social para el Desarrollo Local de El Salvador (FISDL),A,D,N,5,0,0,0,1,1010,8,992,0,0
21315824,21315,0,0,,Fondo Solidario para la Familia Microempresaria (FOSOFAMILIA),A,D,N,5,0,0,0,1,1011,8,992,0,0
21315825,21315,0,0,700.0,Ministerio de Hacienda,A,D,N,5,0,0,0,1,1012,8,992,0,0
21315826,21315,0,0,701.0,Lotería Nacional de Beneficencia (LNB),A,D,N,5,0,0,0,1,1013,8,992,0,0
21315827,21315,0,0,702.0,Instituto Nacional de Pensiones de los Empleados Públicos (INPEP),A,D,N,5,0,0,0,1,1014,8,992,0,0
21315828,21315,0,0,704.0,Fondo Salvadoreño para Estudios de Preinversión (FOSEP),A,D,N,5,0,0,0,1,1015,8,992,0,0
21315830,21315,0,0,800.0,Ministerio de Relaciones Exteriores,A,D,N,5,0,0,0,1,1016,8,992,0,0
21315831,21315,0,0,,Secretaría Externa de Financiamiento Externo (SETEFE),A,D,N,5,0,0,0,1,1017,8,992,0,0
21315833,21315,0,0,2000.0,Ministerio del Interior,A,D,N,5,0,0,0,1,1018,8,992,0,0
21315834,21315,0,0,2002.0,Instituto Salvadoreño de Desarrollo Municipal (ISDEM),A,D,N,5,0,0,0,1,1019,8,992,0,0
21315836,21315,0,0,900.0,Ministerio de la Defensa Nacional,A,D,N,5,0,0,0,1,1020,8,992,0,0
21315837,21315,0,0,901.0,Instituto de Previsión Social de la Fuerza Armada (IPSFA),A,D,N,5,0,0,0,1,1021,8,992,0,0
21315838,21315,0,0,902.0,Centro Farmacéutico de la Fuerza Armada (CEFAFA),A,D,N,5,0,0,0,1,1022,8,992,0,0
21315840,21315,0,0,2100.0,Ministerio de Seguridad Pública y Justicia,A,D,N,5,0,0,0,1,1023,8,992,0,0
21315841,21315,0,0,2101.0,Academia Nacional de Seguridad Pública (ANSP),A,D,N,5,0,0,0,1,1024,8,992,0,0
21315842,21315,0,0,2102.0,Unidad Técnica Ejecutiva (UTE),A,D,N,5,0,0,0,1,1025,8,992,0,0
21315843,21315,0,0,2200.0,Ministerio de Justicia,A,D,N,5,0,0,0,1,1026,8,992,0,0
21315847,21315,0,0,3100.0,Ministerio de Educación,A,D,N,5,0,0,0,1,1027,8,992,0,0
21315848,21315,0,0,3101.0,Universidad de El Salvador (UES),A,D,N,5,0,0,0,1,1028,8,992,0,0
21315849,21315,0,0,3102.0,Federación Salvadoreña de Fútbol (FEDEFUTBOL),A,D,N,5,0,0,0,1,1029,8,992,0,0
21315850,21315,0,0,3104.0,Fondo de Garantía para el Crédito Educativo (EDUCREDITO),A,D,N,5,0,0,0,1,1030,8,992,0,0
21315851,21315,0,0,3105.0,Caja Mutual de los Empleados del Ministerio de Educación,A,D,N,5,0,0,0,1,1031,8,992,0,0
21315853,21315,0,0,3200.0,Ministerio de Salud Pública y Asistencia Social,A,D,N,5,0,0,0,1,1032,8,992,0,0
21315854,21315,0,0,3201.0,Hospital Nacional Rosales,A,D,N,5,0,0,0,1,1033,8,992,0,0
21315855,21315,0,0,3202.0,"Hospital Nacional ""Benjamín Bloom""",A,D,N,5,0,0,0,1,1034,8,992,0,0
21315856,21315,0,0,3203.0,"Hospital Nacional de Maternidad ""Dr. Raúl Arguello Escolán""",A,D,N,5,0,0,0,1,1035,8,992,0,0
21315857,21315,0,0,3204.0,"Hospital Nacional Psiquiátrico ""Dr. José Molina Martínez""",A,D,N,5,0,0,0,1,1036,8,992,0,0
21315858,21315,0,0,3205.0,"Hospital Nacional Neumológico ""Dr. José Antonio Zaldaña""",A,D,N,5,0,0,0,1,1037,8,992,0,0
21315859,21315,0,0,3206.0,"Hospital Nacional ""San Juan de Dios"", Santa Ana",A,D,N,5,0,0,0,1,1038,8,992,0,0
21315860,21315,0,0,3207.0,"Hospital Nacional ""Francisco Menéndez"", Ahuachapán",A,D,N,5,0,0,0,1,1039,8,992,0,0
21315861,21315,0,0,3208.0,"Hospital Nacional ""Dr.Jorge Mazzini Villacorta"", Sonsonate",A,D,N,5,0,0,0,1,1040,8,992,0,0
21315862,21315,0,0,3209.0,"Hospital Nacional ""Dr. Luis Edmundo Vásquez"", Chalatenango",A,D,N,5,0,0,0,1,1041,8,992,0,0
21315863,21315,0,0,3210.0,"Hospital Nacional ""San Rafael"", Nueva San Salvador",A,D,N,5,0,0,0,1,1042,8,992,0,0
21315864,21315,0,0,3211.0,"Hospital Nacional ""Santa Gertrudis"", San Vicente",A,D,N,5,0,0,0,1,1043,8,992,0,0
21315865,21315,0,0,3212.0,"Hospital Nacional ""Santa Teresa"", Zacatecoluca",A,D,N,5,0,0,0,1,1044,8,992,0,0
21315866,21315,0,0,3213.0,"Hospital Nacional ""San Juan de Dios"", San Miguel",A,D,N,5,0,0,0,1,1045,8,992,0,0
21315867,21315,0,0,3214.0,"Hospital Nacional ""San Pedro"", Usulután",A,D,N,5,0,0,0,1,1046,8,992,0,0
21315868,21315,0,0,3215.0,"Hospital Nacional ""Dr. Juan José Fernández"", Zacamil",A,D,N,5,0,0,0,1,1047,8,992,0,0
21315869,21315,0,0,3216.0,Hospital Nacional de San Bartolo,A,D,N,5,0,0,0,1,1048,8,992,0,0
21315870,21315,0,0,3217.0,Hospital Nacional de Cojutepeque,A,D,N,5,0,0,0,1,1049,8,992,0,0
21315871,21315,0,0,3218.0,Hospital Nacional de La Unión,A,D,N,5,0,0,0,1,1050,8,992,0,0
21315872,21315,0,0,3219.0,Hospital Nacional de Ilobasco,A,D,N,5,0,0,0,1,1051,8,992,0,0
21315873,21315,0,0,3220.0,Hospital Nacional de Nueva Guadalupe,A,D,N,5,0,0,0,1,1052,8,992,0,0
21315874,21315,0,0,3221.0,Hospital Nacional de Ciudad Barrios,A,D,N,5,0,0,0,1,1053,8,992,0,0
21315875,21315,0,0,3222.0,Hospital Nacional de Sensuntepeque,A,D,N,5,0,0,0,1,1054,8,992,0,0
21315876,21315,0,0,3223.0,Hospital Nacional de Chalchuapa,A,D,N,5,0,0,0,1,1055,8,992,0,0
21315877,21315,0,0,3224.0,Hospital Nacional de Metapán,A,D,N,5,0,0,0,1,1056,8,992,0,0
21315878,21315,0,0,3225.0,Hospital Nacional de San Francisco Gotera,A,D,N,5,0,0,0,1,1057,8,992,0,0
21315879,21315,0,0,3226.0,Hospital Nacional de Santa Rosa de Lima,A,D,N,5,0,0,0,1,1058,8,992,0,0
21315880,21315,0,0,3227.0,Hospital Nacional de Nueva Concepción,A,D,N,5,0,0,0,1,1059,8,992,0,0
21315881,21315,0,0,3228.0,Hospital Nacional de Santiago de María,A,D,N,5,0,0,0,1,1060,8,992,0,0
21315882,21315,0,0,3229.0,Hospital Nacional de Jiquilisco,A,D,N,5,0,0,0,1,1061,8,992,0,0
21315883,21315,0,0,3230.0,Hospital Nacional de Suchitoto,A,D,N,5,0,0,0,1,1062,8,992,0,0
21315884,21315,0,0,3231.0,Consejo Superior de Salud Pública,A,D,N,5,0,0,0,1,1063,8,992,0,0
21315885,21315,0,0,3232.0,Instituto Salvadoreño de Rehabilitacion de Inválidos (ISRI),A,D,N,5,0,0,0,1,1064,8,992,0,0
21315886,21315,0,0,3233.0,"Hogar de Ancianos ""Narcisa Castillo"", Santa Ana",A,D,N,5,0,0,0,1,1065,8,992,0,0
21315887,21315,0,0,3234.0,Cruz Roja Salvadoreña (CR),A,D,N,5,0,0,0,1,1066,8,992,0,0
21315890,21315,0,0,3300.0,Ministerio de Trabajo y Previsión Social,A,D,N,5,0,0,0,1,1067,8,992,0,0
21315891,21315,0,0,3301.0,Instituto Salvadoreño de Fomento Cooperativo (INSAFOCOOP),A,D,N,5,0,0,0,1,1068,8,992,0,0
21315892,21315,0,0,3302.0,Instituto Salvadoreño de Formación Profesional (INSAFORP),A,D,N,5,0,0,0,1,1069,8,992,0,0
21315893,21315,0,0,3303.0,Instituto Salvadoreño del Seguro Social (ISSS),A,D,N,5,0,0,0,1,1070,8,992,0,0
21315894,21315,0,0,3304.0,Fondo de Protección de Lisiados y Discapacitados a Consecuencia del Conflicto A.,A,D,N,5,0,0,0,1,1071,8,992,0,0
21315896,21315,0,0,4100.0,Ministerio de Economía,A,D,N,5,0,0,0,1,1072,8,992,0,0
21315897,21315,0,0,4101.0,Comité Ejecutivo de la Feria Internacional de El Salvador (FIES),A,D,N,5,0,0,0,1,1073,8,992,0,0
21315898,21315,0,0,4102.0,Consejo Nacional de Ciencia y Tecnología (CONACYT),A,D,N,5,0,0,0,1,1074,8,992,0,0
21315899,21315,0,0,4103.0,Consejo de Vigilancia de la Contaduría Pública y Auditoría,A,D,N,5,0,0,0,1,1075,8,992,0,0
21315900,21315,0,0,4104.0,Instituto Salvadoreño de Turismo (ISTU),A,D,N,5,0,0,0,1,1076,8,992,0,0
21315901,21315,0,0,4105.0,Consejo Salvadoreño del Café (CSC),A,D,N,5,0,0,0,1,1077,8,992,0,0
21315902,21315,0,0,4106.0,Comisión Ejecutiva Hidroeléctrica del Río Lempa (CEL),A,D,N,5,0,0,0,1,1078,8,992,0,0
21315903,21315,0,0,4107.0,Fondo de Financiamiento y Garantía para la Pequeña Empresa (FIGAPE),A,D,N,5,0,0,0,1,1079,8,992,0,0
21315904,21315,0,0,4108.0,Corporación Salvadoreña de Turismo (CORSATUR),A,D,N,5,0,0,0,1,1080,8,992,0,0
21315905,21315,0,0,4109.0,Superintendencia General de Electricidad y Telecomunicaciones (SIGET),A,D,N,5,0,0,0,1,1081,8,992,0,0
21315906,21315,0,0,4110.0,Superintendencia de Valores (S.V.),A,D,N,5,0,0,0,1,1082,8,992,0,0
21315907,21315,0,0,4111.0,Superintendencia de Pensiones (S.P.),A,D,N,5,0,0,0,1,1083,8,992,0,0
21315908,21315,0,0,4112.0,Corporación Salvadoreña de Inversiones (CORSAIN),A,D,N,5,0,0,0,1,1084,8,992,0,0
21315909,21315,0,0,4113.0,Instituto Nacional del Azúcar (INAZUCAR),A,D,N,5,0,0,0,1,1085,8,992,0,0
21315910,21315,0,0,4115.0,Fondo de Inversión Nacional de Electricidad y Telefonía (FINET),A,D,N,5,0,0,0,1,1086,8,992,0,0
21315911,21315,0,0,4114.0,Centro Nacional de Registros (CNR),A,D,N,5,0,0,0,1,1087,8,992,0,0
21315914,21315,0,0,4200.0,Ministerio de Agricultura y Ganadería,A,D,N,5,0,0,0,1,1088,8,992,0,0
21315915,21315,0,0,4201.0,Instituto Salvadoreño de Transformación Agraria (ISTA),A,D,N,5,0,0,0,1,1089,8,992,0,0
21315916,21315,0,0,4202.0,Centro Nacional de Tecnología Agropecuaria y Forestal (CENTA),A,D,N,5,0,0,0,1,1090,8,992,0,0
21315917,21315,0,0,4203.0,Escuela Nacional de Agricultura (ENA),A,D,N,5,0,0,0,1,1091,8,992,0,0
21315919,21315,0,0,4300.0,Ministerio de Obras Públicas,A,D,N,5,0,0,0,1,1092,8,992,0,0
21315920,21315,0,0,4301.0,Administración Nacional de Acueductos y Alcantarillados (ANDA),A,D,N,5,0,0,0,1,1093,8,992,0,0
21315921,21315,0,0,4302.0,Fondo Social para la Vivienda (FSV),A,D,N,5,0,0,0,1,1094,8,992,0,0
21315922,21315,0,0,4303.0,Comisión Ejecutiva Portuaria Autónoma (CEPA),A,D,N,5,0,0,0,1,1095,8,992,0,0
21315925,21315,0,0,3400.0,Ministerio de Vivienda y Desarrollo Urbano,A,D,N,5,0,0,0,1,1096,8,992,0,0
21315926,21315,0,0,3401.0,Fondo Nacional de Vivienda Popular (FONAVIPO),A,D,N,5,0,0,0,1,1097,8,992,0,0
21315928,21315,0,0,4400.0,Ministerio de Medio Ambiente y Recursos Naturales,A,D,N,5,0,0,0,1,1098,8,992,0,0
21315929,21315,0,0,4401.0,Fondo Ambiental de El Salvador (FONAES),A,D,N,5,0,0,0,1,1099,8,992,0,0
21315931,21315,0,0,4500.0,Ministerio de Transporte,A,D,N,5,0,0,0,1,1100,8,992,0,0
21315933,21315,0,0,,Obligaciones y Transferencias Generales del Estado,A,D,N,5,0,0,0,1,1101,8,992,0,0
21315934,21315,0,0,,Deuda Pública,A,D,N,5,0,0,0,1,1102,8,992,0,0
21315935,21315,0,0,703.0,Tesoro Público (DGT),A,D,N,5,0,0,0,1,1103,8,992,0,0
21315937,21315,0,0,,Corporación de Municipalidades de la República de El Salvador (COMURES),A,D,N,5,0,0,0,1,1104,8,992,0,0
21315938,21315,0,0,,Oficina de Planifiación del Area Metropolitana de San Salvador (OPAMSS),A,D,N,5,0,0,0,1,1105,8,992,0,0
21315940,21315,0,0,,Instituto de Garantía de Depósitos (IGD),A,D,N,5,0,0,0,1,1106,8,992,0,0
21315950,21315,0,0,,Municipios del Departamento de San Salvador,A,D,N,5,0,0,0,1,1107,8,992,0,0
21315951,21315,0,0,,Municipios del Departamento de Santa Ana,A,D,N,5,0,0,0,1,1108,8,992,0,0
21315952,21315,0,0,,Municipios del Departamento de Ahuachapán,A,D,N,5,0,0,0,1,1109,8,992,0,0
21315953,21315,0,0,,Municipios del Departamento de Sonsonate,A,D,N,5,0,0,0,1,1110,8,992,0,0
21315954,21315,0,0,,Municipios del Departamento de Chalatenango,A,D,N,5,0,0,0,1,1111,8,992,0,0
21315955,21315,0,0,,Municipios del Departamento de La Libertad,A,D,N,5,0,0,0,1,1112,8,992,0,0
21315956,21315,0,0,,Municipios del Departamento de Cuscatlán,A,D,N,5,0,0,0,1,1113,8,992,0,0
21315957,21315,0,0,,Municipios del Departamento de La Paz,A,D,N,5,0,0,0,1,1114,8,992,0,0
21315958,21315,0,0,,Municipios del Departamento de San Vicente,A,D,N,5,0,0,0,1,1115,8,992,0,0
21315959,21315,0,0,,Municipios del Departamento de Cabañas,A,D,N,5,0,0,0,1,1116,8,992,0,0
21315960,21315,0,0,,Municipios del Departamento de Usulután,A,D,N,5,0,0,0,1,1117,8,992,0,0
21315961,21315,0,0,,Municipios del Departamento de San Miguel,A,D,N,5,0,0,0,1,1118,8,992,0,0
21315962,21315,0,0,,Municipios del Departamento de Morazán,A,D,N,5,0,0,0,1,1119,8,992,0,0
21315963,21315,0,0,,Municipios del Departamento de La Unión,A,D,N,5,0,0,0,1,1120,8,992,0,0
21315970,21315,0,0,2403.0,Consejo Nacional de Administración de Bienes (CONAB),A,D,N,5,0,0,0,1,1121,8,992,0,0
21315971,21315,0,0,3203.0,Hospital Nacional de la Mujer,A,D,N,5,0,0,0,1,1122,8,992,0,0
21316,213,16,0,,D.M. x Transferencias Corrientes Recibidas,A,D,S,4,1,0,0,1,1123,5,475,154,0
21316001,21316,0,0,,D.M. x Transferencias Corrientes Recibidas,A,D,N,5,0,0,0,1,1124,8,1123,0,0
21316802,21316,0,0,1600.0,Corte Suprema de Justicia,A,D,N,5,0,0,0,1,1125,8,1123,0,0
21316803,21316,0,0,1601.0,Caja Mutual del Abogado de El Salvador (CAMUDASAL),A,D,N,5,0,0,0,1,1126,8,1123,0,0
21316804,21316,0,0,1602.0,Consejo Nacional de la Judicatura,A,D,N,5,0,0,0,1,1127,8,1123,0,0
21316805,21316,0,0,200.0,Corte de Cuentas de la República,A,D,N,5,0,0,0,1,1128,8,1123,0,0
21316807,21316,0,0,300.0,Tribunal Supremo Electoral,A,D,N,5,0,0,0,1,1129,8,1123,0,0
21316808,21316,0,0,301.0,Registro Nacional de las Personas Naturales,A,D,N,5,0,0,0,1,1130,8,1123,0,0
21316810,21316,0,0,400.0,Tribunal de Servicio Civil,A,D,N,5,0,0,0,1,1131,8,1123,0,0
21316812,21316,0,0,1700.0,Fiscalía General de la República,A,D,N,5,0,0,0,1,1132,8,1123,0,0
21316814,21316,0,0,1800.0,Procuraduría General de la República,A,D,N,5,0,0,0,1,1133,8,1123,0,0
21316816,21316,0,0,1900.0,Procuraduría para la Defensa de los Derechos Humanos,A,D,N,5,0,0,0,1,1134,8,1123,0,0
21316818,21316,16,0,500.0,Presidencia de la República,A,D,N,5,0,0,0,1,1135,8,1123,154,0
21316819,21316,0,0,501.0,Instituto Nacional de los Deportes de El Salvador (INDES),A,D,N,5,0,0,0,1,1136,8,1123,0,0
21316820,21316,0,0,502.0,Instituto Salvadoreño de Protección al Menor,A,D,N,5,0,0,0,1,1137,8,1123,0,0
21316821,21316,0,0,503.0,Administración Nacional de Telecomunicaciones (ANTEL),A,D,N,5,0,0,0,1,1138,8,1123,0,0
21316822,21316,0,0,504.0,Instituto Salvadoreño para el Desarrollo de la Mujer (ISDEMU),A,D,N,5,0,0,0,1,1139,8,1123,0,0
21316823,21316,0,0,505.0,Fondo de Inversión Social para el Desarrllo Local de El Salvador (FISDL),A,D,N,5,0,0,0,1,1140,8,1123,0,0
21316824,21316,0,0,,Fondo Solidario para la Familia Microempresario (FOSOFAMILIA),A,D,N,5,0,0,0,1,1141,8,1123,0,0
21316825,21316,0,0,700.0,Ministerio de Hacienda,A,D,N,5,0,0,0,1,1142,8,1123,0,0
21316826,21316,0,0,701.0,Lotería Nacional de Beneficencia (LNB),A,D,N,5,0,0,0,1,1143,8,1123,0,0
21316827,21316,0,0,702.0,Instituto Salvadoreño de Pensiones (ISP),A,D,N,5,0,0,0,1,1144,8,1123,0,0
21316828,21316,0,0,704.0,Fondo Salvadoreño para Estudios de Preinversión (FOSEP),A,D,N,5,0,0,0,1,1145,8,1123,0,0
21316830,21316,0,0,800.0,Ministerio de Relaciones Exteriores,A,D,N,5,0,0,0,1,1146,8,1123,0,0
21316831,21316,0,0,,Secretaría Externa de Financiamiento Externo (SETEFE),A,D,N,5,0,0,0,1,1147,8,1123,0,0
21316833,21316,0,0,2000.0,Ministerio del Interior,A,D,N,5,0,0,0,1,1148,8,1123,0,0
21316834,21316,0,0,2002.0,Instituto Salvadoreño de Desarrollo Municipal (ISDEM),A,D,N,5,0,0,0,1,1149,8,1123,0,0
21316836,21316,0,0,900.0,Ministerio de la Defensa Nacional,A,D,N,5,0,0,0,1,1150,8,1123,0,0
21316837,21316,0,0,901.0,Instituto de Previsión Social de la Fuerza Armada (IPSFA),A,D,N,5,0,0,0,1,1151,8,1123,0,0
21316838,21316,0,0,902.0,Centro Farmacéutico de la Fuerza Armada (CEFAFA),A,D,N,5,0,0,0,1,1152,8,1123,0,0
21316839,21316,0,0,2300.0,Ministerio de Gobernación y Desarrollo Territorial,A,D,N,5,0,0,0,1,1153,8,1123,0,0
21316840,21316,0,0,2100.0,Ministerio de Seguridad Pública y Justicia,A,D,N,5,0,0,0,1,1154,8,1123,0,0
21316841,21316,0,0,2101.0,Academia Nacional de Seguridad Pública (ANSP),A,D,N,5,0,0,0,1,1155,8,1123,0,0
21316842,21316,0,0,2202.0,Unidad Técnica Ejecutiva (UTE),A,D,N,5,0,0,0,1,1156,8,1123,0,0
21316843,21316,0,0,2200.0,Ministerio de Justicia,A,D,N,5,0,0,0,1,1157,8,1123,0,0
21316847,21316,0,0,3100.0,Ministerio de Educación,A,D,N,5,0,0,0,1,1158,8,1123,0,0
21316848,21316,0,0,3101.0,Universidad de El Salvador (UES),A,D,N,5,0,0,0,1,1159,8,1123,0,0
21316849,21316,0,0,3102.0,Federación Salvadoreña de Fútbol (FEDEFUTBOL),A,D,N,5,0,0,0,1,1160,8,1123,0,0
21316850,21316,0,0,3104.0,Fondo de Garantía para el Crédito Educativo (EDUCREDITO),A,D,N,5,0,0,0,1,1161,8,1123,0,0
21316851,21316,0,0,3105.0,Caja Mutual de los Empledos del Ministerio de Educación,A,D,N,5,0,0,0,1,1162,8,1123,0,0
21316853,21316,0,0,3200.0,Ministerio de Salud Pública y Asistencia Social,A,D,N,5,0,0,0,1,1163,8,1123,0,0
