CTA_CONT_CENT;CTA_CONT_CENT_PADR;CLAS_PRES_INGR;CLAS_PRES_EGRE;COD_INS_CAR_TRA;NOMB_CTA_CONT_CENT;TIPO_CUEN_CONT;NATURA_SALDO;TIENE_SUBCTA;NIVEL;TIPO_EJEC_PTO_INGR;TIPO_EJEC_PTO_EGRE;TIP_FLU_FDO_DEB;TIP_FLU_FDO_HAB
21385901;21385;;;4105;Consejo Salvadoreño del Café (CSC);A;D;N;5;0;0;0;1
21385902;21385;;;4106;Comisión Ejecutiva Hidroeléctrica del Río Lempa (CEL);A;D;N;5;0;0;0;1
21385903;21385;;;4107;Fondo de Financiamiento y Garantía para la Pequeña Empresa (FIGAPE);A;D;N;5;0;0;0;1
21385904;21385;;;4108;Corporación Salvadoreño de Turismo (CORSATUR);A;D;N;5;0;0;0;1
21385905;21385;;;4109;Superintendencia General de Electricidad y Telecomunicaciones (SIGET);A;D;N;5;0;0;0;1
21385906;21385;;;4110;Superintendencia de Valores (S.V.);A;D;N;5;0;0;0;1
21385907;21385;;;4111;Superintendencia de Pensiones (S.P.);A;D;N;5;0;0;0;1
21385908;21385;;;4112;Corporación Salvadoreña de Inversiones (CORSAIN);A;D;N;5;0;0;0;1
21385909;21385;;;4113;Instituto Nacional del Azúcar (INAZUCAR);A;D;N;5;0;0;0;1
21385910;21385;;;4115;Foondo de Inversión Nacional de Electricidad y Telefonía (FINET);A;D;N;5;0;0;0;1
21385911;21385;;;4114;Centro Nacional de Registros (CNR);A;D;N;5;0;0;0;1
21385914;21385;;;4200;Ministerio de Agricultura y Ganadería;A;D;N;5;0;0;0;1
21385915;21385;;;4201;Instituto Salvadoreño de Transformación Agraria (ISTA);A;D;N;5;0;0;0;1
21385916;21385;;;4202;Centro Nacional de Tecnología Agropecuaria y Forestal (CENTA);A;D;N;5;0;0;0;1
21385917;21385;;;4203;Escuela Nacional de Agricultura (ENA);A;D;N;5;0;0;0;1
21385919;21385;;;4300;Ministerio de Obras Públicas;A;D;N;5;0;0;0;1
21385920;21385;;;4301;Administración Nacional de Acueductos y Alcantarillados (ANDA);A;D;N;5;0;0;0;1
21385921;21385;;;4302;Fondo Social para la Vivienda (FSV);A;D;N;5;0;0;0;1
21385922;21385;;;4303;Comisión Ejecutiva Portuaria Autónoma (CEPA);A;D;N;5;0;0;0;1
21385925;21385;;;3400;Ministerio de Vivienda y Desarrollo Urbano;A;D;N;5;0;0;0;1
21385926;21385;;;3401;Fondo Nacional de Vivienda Popular (FONAVIPO);A;D;N;5;0;0;0;1
21385928;21385;;;4400;Ministerio del Medio Ambiente y Recursos Naturales;A;D;N;5;0;0;0;1
21385929;21385;;;4401;Fondo Ambiental de El Salvador (FONAES);A;D;N;5;0;0;0;1
21385931;21385;;;4500;Ministerio de Transporte;A;D;N;5;0;0;0;1
21385933;21385;;;;Obligaciones y Transferencias Generales del Estado;A;D;N;5;0;0;0;1
21385934;21385;;;;Deuda Pública;A;D;N;5;0;0;0;1
21385935;21385;;;703;Tesoro Público (DGT);A;D;N;5;0;0;0;1
21385937;21385;;;;Corporación de Municipalidades de la República de El Salvador (COMURES);A;D;N;5;0;0;0;1
21385938;21385;;;;Oficina de Planificación del Area Metropolitana de San Salvador (OPAMSS);A;D;N;5;0;0;0;1
21385940;21385;;;;Instituto de Garantía de Depósitos (IGD);A;D;N;5;0;0;0;1
21385950;21385;;;;Municipios del Departamento de San Salvador;A;D;N;5;0;0;0;1
21385951;21385;;;;Municipios del Departamento de Santa Ana;A;D;N;5;0;0;0;1
21385952;21385;;;;Municipios del Departamento de Ahuachapán;A;D;N;5;0;0;0;1
21385953;21385;;;;Municipios del Departamento de Sonsonate;A;D;N;5;0;0;0;1
21385954;21385;;;;Municipios del Departamento de Chalatenango;A;D;N;5;0;0;0;1
21385955;21385;;;;Municipios del Departamento de La Libertad;A;D;N;5;0;0;0;1
21385956;21385;;;;Municipios del Departamento de Cuscatlán;A;D;N;5;0;0;0;1
21385957;21385;;;;Municipios del Departamento de La Paz;A;D;N;5;0;0;0;1
21385958;21385;;;;Municipios del Departamento de San Vicente;A;D;N;5;0;0;0;1
21385959;21385;;;;Municipios del Departamento de Cabañas;A;D;N;5;0;0;0;1
21385960;21385;;;;Municipios del Departamento de Usulután;A;D;N;5;0;0;0;1
21385961;21385;;;;Municipios del Departamento de San Miguel;A;D;N;5;0;0;0;1
21385962;21385;;;;Municipios del Departamento de Morazán;A;D;N;5;0;0;0;1
21385963;21385;;;;Municipios del Departamento de La Unión;A;D;N;5;0;0;0;1
21385967;21385;;;3236;Dirección Nacional de Medicamentos (DNM);A;D;N;5;0;0;0;1
21385971;21385;;;3203;Hospital Nacional de la Mujer;A;D;N;5;0;0;0;1
21387;213;;;;D.M. x por Renegociación de Obligaciones Financieras;A;D;S;4;0;0;0;2
21387001;21387;;;;D.M. x Renegociación de Obligaciones Financieras;A;D;N;5;0;0;0;2
21387800;21387;;;100;Asamblea Legislativa;A;D;N;5;0;0;0;2
21387802;21387;;;1600;Corte Suprema de Justicia;A;D;N;5;0;0;0;2
21387803;21387;;;1601;Caja Mutual del Abogado de El Salvador (CAMUDASAL);A;D;N;5;0;0;0;2
21387804;21387;;;1602;Consejo Nacional de la Judicatura;A;D;N;5;0;0;0;2
21387805;21387;;;200;Corte de Cuentas de la República;A;D;N;5;0;0;0;2
21387807;21387;;;300;Tribunal Supremo Electoral;A;D;N;5;0;0;0;2
21387808;21387;;;301;Registro Nacional de las Personas Naturales;A;D;N;5;0;0;0;2
21387810;21387;;;400;Tribunal de Servicio Civil;A;D;N;5;0;0;0;2
21387812;21387;;;1700;Fiscalía General de la República;A;D;N;5;0;0;0;2
21387814;21387;;;1800;Procuraduría General de la República;A;D;N;5;0;0;0;2
21387816;21387;;;1900;Procuraduría para la Defensa de los Derechos Humanos;A;D;N;5;0;0;0;2
21387818;21387;;;500;Presidencia de la República;A;D;N;5;0;0;0;2
21387819;21387;;;501;Instituto Nacional de los Deportes de El Salvador (INDES);A;D;N;5;0;0;0;2
21387820;21387;;;502;Instituto Salvadoreño de Protección al Menor;A;D;N;5;0;0;0;2
21387821;21387;;;503;Administración Nacional de Telecomunicaciones (ANTEL);A;D;N;5;0;0;0;2
21387822;21387;;;504;Instituto Salvadoreño para el Desarrollo de la Mujer (ISDEMU);A;D;N;5;0;0;0;2
21387823;21387;;;505;Fondo de Inversión Social para el Desarrollo Local de El Salvador (FISDL);A;D;N;5;0;0;0;2
21387824;21387;;;;Fondo Solidario para la Familia Microempresaria (FOSOFAMILIA);A;D;N;5;0;0;0;2
21387825;21387;;;700;Ministerio de Hacienda;A;D;N;5;0;0;0;2
21387826;21387;;;701;Lotería Nacional de Beneficencia (LNB);A;D;N;5;0;0;0;2
21387827;21387;;;702;Instituto Nacional de Pensiones de los Empleados Públicos (INPEP);A;D;N;5;0;0;0;2
21387828;21387;;;704;Fondo Salvadoreño para Estudios de Preinversión (FOSEP);A;D;N;5;0;0;0;2
21387830;21387;;;800;Ministerio de Relaciones Exteriores;A;D;N;5;0;0;0;2
21387831;21387;;;;Secretaría Externa de Financiamiento Externo (SETEFE);A;D;N;5;0;0;0;2
21387833;21387;;;2000;Ministerio del Interior;A;D;N;5;0;0;0;2
21387834;21387;;;;Instituto Salvadoreño de Desarrollo Municipal (ISDEM);A;D;N;5;0;0;0;2
21387836;21387;;;900;Ministerio de la Defensa Nacional;A;D;N;5;0;0;0;2
21387837;21387;;;901;Instituto de Previsión Social de la Fuerza Armada (IPSFA);A;D;N;5;0;0;0;2
21387838;21387;;;902;Centro Farmacéutico de la Fuerza Armada (CEFAFA);A;D;N;5;0;0;0;2
21387840;21387;;;2100;Ministerio de Seguridad Pública y Justicia;A;D;N;5;0;0;0;2
21387841;21387;;;2101;Academia Nacional de Seguridad Pública (ANSP);A;D;N;5;0;0;0;2
21387842;21387;;;2202;Unidad Técnica Ejecutiva (UTE);A;D;N;5;0;0;0;2
21387843;21387;;;2200;Ministerio de Justicia;A;D;N;5;0;0;0;2
21387847;21387;;;3100;Ministerio de Educación;A;D;N;5;0;0;0;2
21387848;21387;;;3101;Universidad de El Salvador (UES);A;D;N;5;0;0;0;2
21387849;21387;;;3102;Federación Salvadoreña de Fútbol (FEDEFUTBOL);A;D;N;5;0;0;0;2
21387850;21387;;;3104;Fondo de Garantía para el Crédito Educativo (EDUCREDITO);A;D;N;5;0;0;0;2
21387851;21387;;;3105;Caja Mutual de los Empleados del Ministerio de Educación;A;D;N;5;0;0;0;2
21387853;21387;;;3200;Ministerio de Salud Pública y Asistencia Social;A;D;N;5;0;0;0;2
21387854;21387;;;3201;Hospital Nacional Rosales;A;D;N;5;0;0;0;2
21387855;21387;;;3202;"Hospital Nacional ""Benjamín Bloom""";A;D;N;5;0;0;0;2
21387856;21387;;;3203;"Hospital Nacional de Maternidad ""Dr. Raúl Arguello Escolán""";A;D;N;5;0;0;0;2
21387857;21387;;;3204;"Hospital Nacional Psiquiátrico ""Dr. José Molina Martínez""";A;D;N;5;0;0;0;2
21387858;21387;;;3205;"Hospital Nacional Neumológico ""Dr. José Antonio Zaldaña""";A;D;N;5;0;0;0;2
21387859;21387;;;3206;"Hospital Nacional ""San Juan de Dios"", Santa Ana";A;D;N;5;0;0;0;2
21387860;21387;;;3207;"Hospital Nacional ""Francisco Menéndez"", Ahuachapán";A;D;N;5;0;0;0;2
21387861;21387;;;3208;"Hospital Nacional ""Dr.Jorge Mazzini Villacorta"", Sonsonate";A;D;N;5;0;0;0;2
21387862;21387;;;3209;"Hospital Nacional ""Dr. Luis Edmundo Vásquez"", Chalatenango";A;D;N;5;0;0;0;2
21387863;21387;;;3210;"Hospital Nacional ""San Rafael"", Nueva San Salvador";A;D;N;5;0;0;0;2
21387864;21387;;;3211;"Hospital Nacional ""Santa Gertrudis"", San Vicente";A;D;N;5;0;0;0;2
21387865;21387;;;3212;"Hospital Nacional ""Santa Teresa"", Zacatecoluca";A;D;N;5;0;0;0;2
21387866;21387;;;3213;"Hospital Nacional ""San Juan de Dios"", San Miguel";A;D;N;5;0;0;0;2
21387867;21387;;;3214;"Hospital Nacional ""San Pedro"", Usulután";A;D;N;5;0;0;0;2
21387868;21387;;;3215;"Hospital Nacional ""Dr. Juan José Fernández"", Zacamil";A;D;N;5;0;0;0;2
21387869;21387;;;3216;Hospital Nacional de San Bartolo;A;D;N;5;0;0;0;2
21387870;21387;;;3217;Hospital Nacional de Cojutepeque;A;D;N;5;0;0;0;2
21387871;21387;;;3218;Hospital Nacional de La Unión;A;D;N;5;0;0;0;2
21387872;21387;;;3219;Hospital Nacional de Ilobasco;A;D;N;5;0;0;0;2
21387873;21387;;;3220;Hospital Nacional de Nueva Guadalupe;A;D;N;5;0;0;0;2
21387874;21387;;;3221;Hospital Nacional de Ciudad Barrios;A;D;N;5;0;0;0;2
21387875;21387;;;3222;Hospital Nacional de Sensuntepeque;A;D;N;5;0;0;0;2
21387876;21387;;;3223;Hospital Nacional de Chalchuapa;A;D;N;5;0;0;0;2
21387877;21387;;;3224;Hospital Nacional de Metapán;A;D;N;5;0;0;0;2
21387878;21387;;;3225;Hospital Nacional de San Francisco Gotera;A;D;N;5;0;0;0;2
21387879;21387;;;3226;Hospital Nacional de Santa Rosa de Lima;A;D;N;5;0;0;0;2
21387880;21387;;;3227;Hospital Nacional de Nueva Concepción;A;D;N;5;0;0;0;2
21387881;21387;;;3228;Hospital Nacional de Santiago de María;A;D;N;5;0;0;0;2
21387882;21387;;;3229;Hospital Nacional de Jiquilisco;A;D;N;5;0;0;0;2
21387883;21387;;;3230;Hospital Nacional de Suchitoto;A;D;N;5;0;0;0;2
21387884;21387;;;3231;Consejo Superior de Salud Pública;A;D;N;5;0;0;0;2
21387885;21387;;;3232;Instituto Salvadoreño de Rehabilitación de Inválidos (ISRI);A;D;N;5;0;0;0;2
21387886;21387;;;3233;"Hogar de Ancianos ""Narcisa Castillo"", Santa Ana";A;D;N;5;0;0;0;2
21387887;21387;;;3234;Cruz Roja Salvadoreña (CR);A;D;N;5;0;0;0;2
21387890;21387;;;3300;Ministerio de Trabajo y Previsión Social;A;D;N;5;0;0;0;2
21387891;21387;;;3301;Instituto Salvadoreño de Fomento Cooperativo (INSAFOCOOP);A;D;N;5;0;0;0;2
21387892;21387;;;3302;Instituto Salvadoreño de Formación Profesional (INSAFORP);A;D;N;5;0;0;0;2
21387893;21387;;;3303;Instituto Salvadoreño del Seguro Social (ISSS);A;D;N;5;0;0;0;2
21387894;21387;;;3304;Fondo de Protección de Lisiados y Discapacitados a Consecuencia del Conflicto A.;A;D;N;5;0;0;0;2
21387896;21387;;;4100;Ministerio de Economía;A;D;N;5;0;0;0;2
21387897;21387;;;4101;Comité Ejecutivo de la Feria Internacional de El Salvador (FIES);A;D;N;5;0;0;0;2
21387898;21387;;;4102;Consejo Nacional de Ciencia y Tecnología (CONACYT);A;D;N;5;0;0;0;2
21387899;21387;;;4103;Consejo de Vigilancia de la Contaduría Pública y Auditoría;A;D;N;5;0;0;0;2
21387900;21387;;;4104;Instituto Salvadoreño de Turismo (ISTU);A;D;N;5;0;0;0;2
21387901;21387;;;4105;Consejo Salvadoreño del Café (CSC);A;D;N;5;0;0;0;2
21387902;21387;;;4106;Comisión Ejecutiva Hidroeléctrica del Río Lempa (CEL);A;D;N;5;0;0;0;2
21387903;21387;;;4107;Fondo de Financiamiento y Garantía para la Pequeña Empresa (FIGAPE);A;D;N;5;0;0;0;2
21387904;21387;;;4108;Corporación Salvadoreña de Turismo (CORSATUR);A;D;N;5;0;0;0;2
21387905;21387;;;4109;Superintendencia General y Electricidad y Telecomunicaciones (SIGET);A;D;N;5;0;0;0;2
21387906;21387;;;4110;Superintendencia de Valores (S.V.);A;D;N;5;0;0;0;2
21387907;21387;;;4111;Superintendencia de Pensiones (S.P.);A;D;N;5;0;0;0;2
21387908;21387;;;4112;Corporación Salvadoreña de Inversiones (CORSAIN);A;D;N;5;0;0;0;2
21387909;21387;;;4113;Instituto Nacional del Azúcar (INAZUCAR);A;D;N;5;0;0;0;2
21387910;21387;;;4115;Fondo de Inversión Nacional de Electricidad y Telefonía (FINET);A;D;N;5;0;0;0;2
21387911;21387;;;4114;Centro Nacional de Registros (CNR);A;D;N;5;0;0;0;2
21387914;21387;;;4200;Ministerio de Agricultura y Ganadería;A;D;N;5;0;0;0;2
21387915;21387;;;4201;Instituto Salvadoreño de Transformación Agraria (ISTA);A;D;N;5;0;0;0;2
21387916;21387;;;4202;Centro Nacional de Tecnología Agropecuaria y Forestal (CENTA);A;D;N;5;0;0;0;2
21387917;21387;;;4203;Escuela Nacional de Agricultura (ENA);A;D;N;5;0;0;0;2
21387919;21387;;;4300;Ministerio de Obras Públicas;A;D;N;5;0;0;0;2
21387920;21387;;;4301;Administración Nacional de Acueductos y Alcantarilladoas (ANDA);A;D;N;5;0;0;0;2
21387921;21387;;;4302;Fondo Social para la Vivienda (FSV);A;D;N;5;0;0;0;2
21387922;21387;;;4303;Comisión Ejecutiva Portuaria Autónoma (CEPA);A;D;N;5;0;0;0;2
21387925;21387;;;3400;Ministerio de Vivienda y Desarrollo Urbano;A;D;N;5;0;0;0;2
21387926;21387;;;3401;Fondo Nacional de Vivienda Popular (FONAVIPO);A;D;N;5;0;0;0;2
21387928;21387;;;4400;Ministerio del Medio Ambiente y Recursos Naturales;A;D;N;5;0;0;0;2
21387929;21387;;;4401;Fondo Ambienta de El Salvador (FONAES);A;D;N;5;0;0;0;2
21387931;21387;;;4500;Ministerio de Transporte;A;D;N;5;0;0;0;2
21387933;21387;;;;Obligaciones y Transferencias Generales del Estado;A;D;N;5;0;0;0;2
21387934;21387;;;;Deuda Pública;A;D;N;5;0;0;0;2
21387935;21387;;;703;Tesoro Público (DGT);A;D;N;5;0;0;0;2
21387937;21387;;;;Corporación de Municipalidades de la República de El Salvador (COMURES);A;D;N;5;0;0;0;2
21387938;21387;;;;Oficina de Planificación del Area Metropolitana de San Salvador (OPAMSS);A;D;N;5;0;0;0;2
21387939;21387;;;;Instituto de Garantía de Depósitos (IGD);A;D;N;5;0;0;0;2
21387950;21387;;;;Municipios del Departamento de San Salvador;A;D;N;5;0;0;0;2
21387951;21387;;;;Municipios del Departamento de Santa Ana;A;D;N;5;0;0;0;2
21387952;21387;;;;Municipios del Departamento de Ahuachapán;A;D;N;5;0;0;0;2
21387953;21387;;;;Municipios del Departamento de Sonsonate;A;D;N;5;0;0;0;2
21387954;21387;;;;Municipios del Departamento de Chalatenango;A;D;N;5;0;0;0;2
21387955;21387;;;;Municipios del Departamento de La Libertad;A;D;N;5;0;0;0;2
21387956;21387;;;;Municipios del Departamento de Cuscatlán;A;D;N;5;0;0;0;2
21387957;21387;;;;Municipios del Departamento de La Paz;A;D;N;5;0;0;0;2
21387958;21387;;;;Municipios del Departamento de San Vicente;A;D;N;5;0;0;0;2
21387959;21387;;;;Municipios del Departamento de Cabañas;A;D;N;5;0;0;0;2
21387960;21387;;;;Municipios del Departamento de Usulután;A;D;N;5;0;0;0;2
21387961;21387;;;;Municipios del Departamento de San Miguel;A;D;N;5;0;0;0;2
21387962;21387;;;;Municipios del Departamento de Morazán;A;D;N;5;0;0;0;2
21387963;21387;;;;Municipios del Departamento de La Unión;A;D;N;5;0;0;0;2
21387971;21387;;;3203;Hospital Nacional de la Mujer;A;D;N;5;0;0;0;2
21389;213;;;;D.M. x Operaciones de Ejercicios Anteriores;A;D;S;4;0;0;0;1
21389001;21389;;;;D.M. x Operaciones de Ejercicios Anteriores;A;D;N;5;0;0;0;1
21389837;21389;;;901;Instituto de Previsión Social de la Fuerza Armada (IPSFA);A;D;N;5;0;0;0;1
21389935;21389;;;703;Tesoro Público (DGT);A;D;N;5;0;0;0;1
214;21;;;;Deudores Financieros - Largo Plazo;A;D;N;3;0;0;0;0
21401;214;;;;Bienes Muebles e Inmuebles Entregados a Terceros;A;D;N;4;0;0;0;0
21401001;21401;;;;En Comodato;A;D;N;5;0;0;0;0
21401002;21401;;;;En Administración;A;D;N;5;0;0;0;0
21402;214;;;;Deudores por Préstamos de Existencias Institucionales;A;D;N;4;0;0;0;0
21402001;21402;;;;Productos Farmacéuticos y Medicinales;A;D;N;5;0;0;0;0
21402002;21402;;;;Materiales de Oficina, Productos de Papel e Impresos;A;D;N;5;0;0;0;0
21402003;21402;;;;Productos de Cuero y Caucho;A;D;N;5;0;0;0;0
21402099;21402;;;;Bienes de Uso y Consumo Diversos;A;D;N;5;0;0;0;0
21403;214;;;;Deudores Monetarios por Percibir;A;D;N;4;0;0;0;0
21403001;21403;;;;Deudores Monetarios por Percibir;A;D;N;5;0;0;0;0
22;2;;;;Inversiones Financieras;A;D;S;2;0;0;0;0
221;22;;;;Inversiones Temporales;A;D;S;3;0;0;0;0
22101;221;231;631;;Inversión en Titulosvalores en el Interior;A;D;S;4;2;1;0;0
22101001;22101;23101;63101;;Bonos;A;D;N;5;2;1;0;0
22101002;22101;23102;63102;;Letras del Tesoro;A;D;N;5;2;1;0;0
22101003;22101;23103;63103;;Notas de Crédito del Tesoro Público;A;D;N;5;2;1;0;0
22101004;22101;23104;63104;;Cédulas Hipotecarias;A;D;N;5;2;1;0;0
22101099;22101;23199;63199;;Otros Titulosvalores;A;D;N;5;2;1;0;0
22103;221;231;631;;Depósitos a Plazo en el Sector Financiero en el Interior;A;D;S;4;2;1;0;0
22103001;22103;23105;63105;;Depósitos a Plazo;A;D;N;5;2;1;0;0
22105;221;231;631;;Inversión en Acciones y Participaciones de Capital en el Interior;A;D;S;4;2;1;0;0
22105001;22105;23106;63106;;Acciones;A;D;N;5;2;1;0;0
22105002;22105;23107;63107;;Participaciones de Capital;A;D;N;5;2;1;0;0
22105099;22105;23199;63199;;Otras Inversiones y Participaciones de Capital;A;D;N;5;2;1;0;0
22107;221;231;631;;Inversión en Títulosvalores en el Exterior;A;D;S;4;2;1;0;0
22107001;22107;23108;63108;;Bonos M/E;A;D;N;5;2;1;0;0
22107002;22107;23108;63108;;Letras del Tesoro M/E;A;D;N;5;2;1;0;0
22107004;22107;23108;63108;;Cédulas Hipotecarias M/E;A;D;N;5;2;1;0;0
22107005;22107;23108;63108;;Depósitos a Plazo M/E;A;D;N;5;2;1;0;0
22107099;22107;23199;63199;;Otros Títulosvalores M/E;A;D;N;5;2;1;0;0
22109;221;231;631;;Inversión en Acciones y Participaciones de Capital en el Exterior;A;D;S;4;2;1;0;0
22109001;22109;23109;63109;;Acciones M/E;A;D;N;5;2;1;0;0
22109002;22109;23109;63109;;Participaciones de Capital M/E;A;D;N;5;2;1;0;0
22111;221;231;631;;Inversión en Activos Digitales;A;D;S;4;2;1;0;0
22111001;22111;23199;63199;;Inversión en Críptomonedas;A;D;N;5;2;1;0;0
22197;221;;;;Derechos Especiales de Giro;A;D;N;4;0;0;0;0
22197001;22197;;;;Fondo Monetario Internacional - DEG's;A;D;N;5;0;0;0;0
22198;221;;;;Descuento Sobre Compra de Títulosvalores;A;A;N;4;0;0;0;0
22198001;22198;;;;Descuento Sobre Compra de Títulosvalores;A;A;N;5;0;0;0;0
22199;221;;;;Provisión de Inversiones Temporales;A;A;S;4;0;0;0;0
22199001;22199;;;;Provisión de Inversiones Temporales;A;A;N;5;0;0;0;0
222;22;;;;Inversiones Permanentes;A;D;S;3;0;0;0;0
22201;222;231;631;;Inversión en Titulosvalores en el Interior;A;D;S;4;2;1;0;0
22201001;22201;23101;63101;;Bonos;A;D;N;5;2;1;0;0
22201004;22201;23104;63104;;Cédulas Hipotecarias;A;D;N;5;2;1;0;0
22201099;22201;23199;63199;;Otros Titulosvalores;A;D;N;5;2;1;0;0
22203;222;231;631;;Depósitos a Plazo en el Sector Financiero en el Interior;A;D;S;4;2;1;0;0
22203001;22203;23105;63105;;Depósitos a Plazo;A;D;N;5;2;1;0;0
22205;222;231;631;;Inversión en Acciones y Participaciones de Capital en el Interior;A;D;S;4;2;1;0;0
22205001;22205;23106;63106;;Acciones;A;D;N;5;2;1;0;0
22205002;22205;23107;63107;;Participación de Capital;A;D;N;5;2;1;0;0
22205099;22205;23199;63199;;Otras Inversiones y Participaciones de Capital;A;D;N;5;2;1;0;0
22207;222;231;631;;Inversión en Titulosvalores en el Exterior;A;D;S;4;2;1;0;0
22207001;22207;23108;63108;;Bonos M/E;A;D;N;5;2;1;0;0
22207004;22207;23108;63108;;Cédulas Hipotecarias M/E;A;D;N;5;2;1;0;0
22207005;22207;23108;63108;;Depósitos a Plazo  M/E;A;D;N;5;2;1;0;0
22207099;22207;23199;63199;;Otros Titulosvalores M/E;A;D;N;5;2;1;0;0
22209;222;231;631;;Inversión en Acciones y Participaciones de Capital en el Exterior;A;D;S;4;2;1;0;0
22209001;22209;23109;63109;;Acciones M/E;A;D;N;5;2;1;0;0
22209002;22209;23109;63109;;Participaciones de Capital M/E;A;D;N;5;2;1;0;0
22210;222;;;;Inversiones en Acciones Suscritas y no pagadas;A;D;N;4;0;0;0;0
22210001;22210;;;;Inversiones en Acciones Suscritas y no Pagadas;A;D;N;5;0;0;0;0
22211;222;231;631;;Inversión en Activos Digitales;A;D;N;4;2;1;0;0
22211001;22211;23199;63199;;Inversión en Críptomonedas;A;D;N;5;2;1;0;0
22298;222;;;;Descuento Sobre Compra de Títulosvalores;A;A;N;4;0;0;0;0
22298001;22298;;;;Descuento Sobre Compra de Títulosvalores;A;A;N;5;0;0;0;0
22299;222;;;;Provisión de Inversiones Permanentes;A;A;S;4;0;0;0;0
22299001;22299;;;;Provisión de Inversiones Permanentes;A;A;N;5;0;0;0;0
223;22;;;;Inversiones en Préstamos, Corto Plazo;A;D;S;3;0;0;0;0
22301;223;232;632;;Préstamos para Viviendas;A;D;S;4;2;1;0;0
22301002;22301;23207;63207;;A Empresas Privadas no Financieras;A;D;N;5;2;1;0;0
22301003;22301;23208;63208;;A Empresas Privadas Financieras;A;D;N;5;2;1;0;0
22301004;22301;23209;63209;;A Organismos sin Fines de Lucro;A;D;N;5;2;1;0;0
22301005;22301;23210;63210;;A Personas Naturales;A;D;N;5;2;1;0;0
22303;223;232;632;;Préstamos Personales;A;D;S;4;2;1;0;0
22303001;22303;23210;63210;;A Personas Naturales;A;D;N;5;2;1;0;0
22305;223;232;632;;Préstamos a Contratistas;A;D;S;4;2;1;0;0
22305001;22305;23207;63207;;A Empresas Privadas no Financieras;A;D;N;5;2;1;0;0
22307;223;232;632;;Préstamos en Fideicomisos;A;D;S;4;2;1;0;0
22307001;22307;23207;63207;;A Empresas Privadas no Financieras;A;D;N;5;2;1;0;0
22307002;22307;23209;63209;;A Organismos sin Fines de Lucro;A;D;N;5;2;1;0;0
22309;223;232;632;;Préstamos de Fomento Industrial;A;D;S;4;2;1;0;0
22309001;22309;23207;63207;;A Empresas Privadas no Financieras;A;D;N;5;2;1;0;0
22309002;22309;23209;63209;;A Organismos sin Fines de Lucro;A;D;N;5;2;1;0;0
22309003;22309;23210;63210;;A Personas Naturales;A;D;N;5;2;1;0;0
22311;223;232;632;;Préstamos de Fomento Agropecuario;A;D;S;4;2;1;0;0
22311001;22311;23207;63207;;A Empresas Privadas no Financieras;A;D;N;5;2;1;0;0
22311002;22311;23209;63209;;A Organismos sin Fines de Lucro;A;D;N;5;2;1;0;0
22311003;22311;23210;63210;;A Personas Naturales;A;D;N;5;2;1;0;0
22313;223;232;632;;Préstamos de Consumo;A;D;S;4;2;1;0;0
22313001;22313;23207;63207;;A Empresas Privadas no Financieras;A;D;N;5;2;1;0;0
22313002;22313;23209;63209;;A Organismos sin Fines de Lucro;A;D;N;5;2;1;0;0
22313003;22313;23210;63210;;A Personas Naturales;A;D;N;5;2;1;0;0
22315;223;232;632;;Préstamos al Sector Comercio;A;D;S;4;2;1;0;0
22315001;22315;23207;63207;;A Empresas Privadas no Financieras;A;D;N;5;2;1;0;0
22315002;22315;23209;63209;;A Organismos sin Fines de Lucro;A;D;N;5;2;1;0;0
22315003;22315;23210;63210;;A Personas Naturales;A;D;N;5;2;1;0;0
22317;223;232;632;;Préstamos al Sector Transporte;A;D;S;4;2;1;0;0
22317001;22317;23207;63207;;A Empresas Privadas no Financieras;A;D;N;5;2;1;0;0
22317002;22317;23210;63210;;A Personas Naturales;A;D;N;5;2;1;0;0
22319;223;232;632;;Préstamos al Sector Servicio;A;D;S;4;2;1;0;0
